61,0.5177251,0.0797371,1.0819182,1.2995362,-1.3579234,-1.2824521
68,0.5182423,0.07871726,1.0821277,1.2964764,-1.3555214,-1.2653849
84,0.5188181,0.07854119,1.0814264,1.302558,-1.3552921,-1.2696003
115,0.51959556,0.07849917,1.08044,1.3009083,-1.3545407,-1.266987
150,0.5205468,0.07867708,1.0792791,1.2963285,-1.3547918,-1.2648273
181,0.52076375,0.07994733,1.0784267,1.3015587,-1.357069,-1.2788935
215,0.5218065,0.080689445,1.0768669,1.3089907,-1.3582243,-1.2992219
260,0.5233407,0.08124715,1.0747637,1.3178526,-1.3584783,-1.3223177
283,0.5257346,0.08158461,1.072099,1.3188471,-1.358084,-1.3236885
315,0.5282714,0.08150835,1.0690087,1.321866,-1.358737,-1.3358855
361,0.53024113,0.08073735,1.064801,1.3234403,-1.3610398,-1.341245
392,0.5330426,0.07933562,1.0600457,1.3088281,-1.3620194,-1.3207729
415,0.53548694,0.077718884,1.0547148,1.3024263,-1.3656555,-1.3344115
459,0.5383481,0.074725315,1.0476506,1.2967789,-1.3609335,-1.314785
487,0.5413021,0.07207267,1.0400187,1.2798727,-1.3619161,-1.2900912
515,0.5442746,0.06929746,1.0315222,1.2651337,-1.3622785,-1.2692002
552,0.54741883,0.06660497,1.022048,1.2596653,-1.3587185,-1.243123
587,0.5508988,0.06373076,1.0111283,1.2422626,-1.3576517,-1.2098088
624,0.55421513,0.06144639,0.99973345,1.2341919,-1.3568189,-1.1930909
654,0.5572495,0.05984219,0.9876399,1.2410879,-1.3606979,-1.2272644
685,0.5603709,0.057702404,0.9741785,1.2434218,-1.3615056,-1.2460777
721,0.56393445,0.055274732,0.9594454,1.2464523,-1.3613417,-1.2506374
756,0.5665052,0.05313812,0.943887,1.2474518,-1.3602188,-1.2442007
790,0.56916726,0.05098813,0.9266762,1.2467768,-1.3583868,-1.2302533
820,0.57128304,0.050360028,0.90905964,1.2576897,-1.3597806,-1.2618661
854,0.57288206,0.051547967,0.8899676,1.2791858,-1.3643744,-1.3202355
889,0.5746041,0.05305064,0.8696466,1.298241,-1.3669645,-1.3775444
922,0.57612693,0.055418514,0.8479683,1.3186991,-1.369975,-1.4558759
952,0.57625574,0.05856365,0.82464683,1.334096,-1.3653371,-1.5320303
988,0.57723397,0.061659582,0.8002752,1.3493347,-1.3570896,-1.6027172
1020,0.5788911,0.06494367,0.7746636,1.3580983,-1.3498213,-1.6403534
1057,0.5803737,0.06871923,0.74823755,1.366236,-1.344073,-1.6664369
1095,0.5820998,0.07252541,0.7226624,1.3849317,-1.3400476,-1.7263646
1118,0.5841505,0.07570112,0.69771504,1.4104247,-1.3387803,-1.7925699
1153,0.58722484,0.077104256,0.67145395,1.4151509,-1.3350625,-1.8053662
1189,0.5900582,0.07788361,0.6476639,1.4104571,-1.33455,-1.811652
1219,0.5923126,0.0781389,0.62454003,1.4233162,-1.3348918,-1.8372505
1254,0.59491754,0.07933806,0.5999141,1.4235973,-1.3363497,-1.8299158
1285,0.5989855,0.07943347,0.5766675,1.4280596,-1.3358287,-1.8446994
1317,0.6039093,0.07948195,0.55350846,1.4419343,-1.33828,-1.8840442
1355,0.6092207,0.07836868,0.5287602,1.4472938,-1.3391322,-1.8952571
1385,0.61582726,0.07687725,0.504409,1.4445038,-1.3400389,-1.892832
1418,0.6226041,0.07491572,0.47992828,1.4501776,-1.3418955,-1.9195477
1456,0.6301038,0.071513355,0.45638207,1.4525588,-1.3419821,-1.951682
1490,0.6383029,0.068832114,0.43101573,1.4496288,-1.341613,-1.9779708
1522,0.646829,0.06631118,0.405328,1.4549978,-1.3408349,-2.037882
1555,0.6562143,0.063391574,0.37954623,1.464849,-1.3391732,-2.091705
1589,0.66656977,0.06101439,0.35196704,1.4551728,-1.3397946,-2.1039114
1618,0.6766364,0.05945644,0.3245408,1.4515389,-1.3387986,-2.1416612
1658,0.6871125,0.05761836,0.29686186,1.449681,-1.337708,-2.1677382
1698,0.6979431,0.057236183,0.2679119,1.4055939,-1.3371816,-2.1070075
1720,0.7081424,0.058649022,0.24047056,1.3741766,-1.3370059,-2.0930178
1757,0.71693814,0.061220776,0.21618256,1.3869832,-1.334458,-2.1962106
1799,0.72653663,0.06370463,0.19129567,1.4061923,-1.33787,-2.3036194
1827,0.73731273,0.064905755,0.16575119,1.4081168,-1.3374478,-2.3045168
1851,0.74716955,0.06674017,0.14307728,1.4000275,-1.3331217,-2.265983
1888,0.75757647,0.06660463,0.118029095,1.403688,-1.3335124,-2.261658
1918,0.76695764,0.0659694,0.092729695,1.4075027,-1.3333968,-2.2567227
1953,0.77453965,0.065883026,0.069085464,1.419836,-1.3346113,-2.2821162
1986,0.7831217,0.06464556,0.04377617,1.4518509,-1.3455997,-2.3586864
2019,0.7914947,0.06276647,0.017933382,1.4520073,-1.3409259,-2.3507295
2056,0.7981831,0.06167899,-0.0074591823,1.4506218,-1.3441418,-2.370247
2087,0.8059146,0.059080705,-0.034678433,1.4762573,-1.3486338,-2.409447
2121,0.8130716,0.056220755,-0.06276421,1.4842803,-1.3463333,-2.3999674
2156,0.81886584,0.053707886,-0.090545334,1.4973874,-1.3508494,-2.4576802
2194,0.8250063,0.051196005,-0.1201156,1.5228095,-1.3536072,-2.5213234
2214,0.83143115,0.04904823,-0.15065004,1.5300393,-1.3567425,-2.536625
2252,0.8358149,0.047597338,-0.18088634,1.5683596,-1.3568685,-2.6100018
2288,0.84131515,0.047274105,-0.21161973,1.5898619,-1.3582308,-2.6627705
2322,0.84714407,0.047359012,-0.24343348,1.6063449,-1.3602384,-2.676032
2360,0.8505618,0.047755107,-0.27432883,1.6068916,-1.3605847,-2.6406658
2386,0.8553898,0.05061219,-0.30444205,1.6176817,-1.3617219,-2.6687517
2420,0.86019874,0.05489113,-0.3327055,1.6514801,-1.3607689,-2.7518435
2455,0.8660684,0.05788994,-0.36010617,1.6647115,-1.3528574,-2.7944868
2488,0.87266773,0.06078475,-0.38822836,1.6698629,-1.3533359,-2.7894952
2528,0.8796072,0.06304094,-0.41519377,1.6781288,-1.3524758,-2.7991579
2561,0.8855339,0.06490114,-0.44045836,1.6890557,-1.3477831,-2.8124614
2586,0.8923314,0.06599484,-0.46681306,1.705706,-1.3469735,-2.839242
2620,0.9002014,0.06656774,-0.49280104,1.7184349,-1.3461287,-2.8827205
2654,0.90864176,0.06485693,-0.5189904,1.7260532,-1.3453349,-2.909649
2687,0.9163297,0.0630988,-0.545656,1.7322896,-1.3445895,-2.9340982
2723,0.92433995,0.060327813,-0.57256746,1.7351693,-1.3457772,-2.9598124
2754,0.93172854,0.05651532,-0.5977782,1.746138,-1.345862,-2.9862585
2789,0.940269,0.05283322,-0.625394,1.7548867,-1.3433584,-3.0210178
2822,0.94986796,0.04919272,-0.65364814,1.7634774,-1.3411537,-3.0586584
2856,0.95964867,0.045275196,-0.68219525,1.7628477,-1.3412179,-3.0778112
2902,0.9701048,0.04197903,-0.71109414,1.7581795,-1.3406793,-3.0940428
2919,0.97975326,0.039915882,-0.739521,1.7766556,-1.3396444,-3.163914
2952,0.9899565,0.039795574,-0.7701367,1.801763,-1.3393289,-3.2595437
2988,0.99950004,0.03889347,-0.8019001,1.7775459,-1.340183,-3.2326503
3017,1.0078386,0.03935112,-0.83445734,1.7556599,-1.3430259,-3.1571815
3069,1.0156733,0.0411456,-0.865856,1.7709546,-1.3383089,-3.2425084
3087,1.0227898,0.04429069,-0.89449334,1.790756,-1.345792,-3.387127
3119,1.0306274,0.045945704,-0.92433405,1.7940878,-1.3459696,-3.4054403
3153,1.0395794,0.046981305,-0.95653313,1.7923944,-1.3332919,-3.3355727
3192,1.0474869,0.04736148,-0.9847033,1.7961454,-1.3306826,-3.353207
3219,1.0543728,0.046974618,-1.0123398,1.7966034,-1.3297509,-3.3834553
3255,1.0599849,0.049454637,-1.0385034,1.804561,-1.3361162,-3.4025607
