53,-5.7677875,-0.044659786,-4.6345572,-5.6275063,-1.3502431,-6.4894333
57,-5.766766,-0.04334972,-4.6361504,-5.609085,-1.343257,-6.5053825
73,-5.7651143,-0.04404693,-4.6397433,-5.6222677,-1.3464041,-6.4943566
119,-5.7635646,-0.04453754,-4.643393,-5.6358066,-1.3480188,-6.474142
139,-5.7613297,-0.04337798,-4.645979,-5.631307,-1.3463793,-6.4796247
174,-5.7594585,-0.04374325,-4.649657,-5.635602,-1.344181,-6.4767795
208,-5.757447,-0.044183448,-4.653491,-5.6397624,-1.3316706,-6.4553995
242,-5.7544727,-0.040259156,-4.656291,-5.637112,-1.3310515,-6.462649
275,-5.7524047,-0.040757906,-4.660278,-5.636227,-1.3292154,-6.464285
309,-5.75036,-0.041308593,-4.664375,-5.633726,-1.3291351,-6.4634604
340,-5.747975,-0.03948579,-4.6674,-5.629247,-1.3288026,-6.466013
374,-5.745716,-0.039876666,-4.672053,-5.6292562,-1.3265787,-6.4589615
417,-5.743373,-0.039920915,-4.6766267,-5.6346474,-1.3270304,-6.4648576
440,-5.741229,-0.03738683,-4.6802325,-5.6328573,-1.328111,-6.4801474
472,-5.738934,-0.037416488,-4.6851807,-5.6299133,-1.3261546,-6.4863405
507,-5.73647,-0.037775062,-4.690513,-5.6304655,-1.3229117,-6.4864874
545,-5.734094,-0.03649611,-4.6955442,-5.6332054,-1.3236743,-6.485925
581,-5.7318473,-0.036554776,-4.7013407,-5.6346536,-1.322978,-6.490499
613,-5.7296796,-0.036505662,-4.7075067,-5.629672,-1.3238456,-6.497117
644,-5.7279434,-0.03479024,-4.7134085,-5.6272345,-1.3234907,-6.4905815
677,-5.7257557,-0.034258865,-4.720217,-5.629954,-1.3231565,-6.489614
709,-5.7238164,-0.033419292,-4.727045,-5.6263595,-1.324932,-6.5054245
743,-5.7216997,-0.03180918,-4.7335978,-5.625724,-1.3249831,-6.520036
778,-5.7203374,-0.03137949,-4.741458,-5.625675,-1.3266473,-6.5456448
814,-5.7192144,-0.031426508,-4.7501283,-5.6236224,-1.3331735,-6.576272
844,-5.7179303,-0.03132053,-4.759382,-5.6215076,-1.3336579,-6.579303
877,-5.7169747,-0.032764774,-4.7706385,-5.623116,-1.3323697,-6.5737486
912,-5.7161202,-0.034421436,-4.783356,-5.6287003,-1.3307176,-6.559494
944,-5.7163806,-0.034519084,-4.797098,-5.635224,-1.3303361,-6.5508537
978,-5.716511,-0.036011312,-4.8118973,-5.6411605,-1.3305638,-6.5536213
1012,-5.717026,-0.037719756,-4.828096,-5.6428156,-1.3312521,-6.5611153
1047,-5.7188325,-0.039477725,-4.8456173,-5.6433496,-1.3322403,-6.5747995
1075,-5.71968,-0.041686054,-4.8649025,-5.6472497,-1.3323808,-6.593952
1113,-5.7207317,-0.04431118,-4.8862033,-5.6466722,-1.3330467,-6.6147165
1147,-5.722999,-0.045346674,-4.909503,-5.6399183,-1.334235,-6.6262646
1179,-5.724905,-0.047845066,-4.934016,-5.636876,-1.3342018,-6.643365
1212,-5.7271433,-0.049613085,-4.959717,-5.639625,-1.3344854,-6.670331
1245,-5.729607,-0.049999673,-4.9871235,-5.6292825,-1.3328573,-6.661584
1279,-5.7307596,-0.049688376,-5.0134015,-5.6266036,-1.3331069,-6.67513
1312,-5.731241,-0.047543034,-5.0390563,-5.628976,-1.3348466,-6.7211647
1363,-5.73237,-0.045181215,-5.066244,-5.6208954,-1.328608,-6.769928
1384,-5.732066,-0.041288458,-5.0910525,-5.598036,-1.3257071,-6.8331957
1409,-5.731087,-0.038191795,-5.1167603,-5.5871973,-1.32496,-6.873605
1447,-5.7304077,-0.03417961,-5.144474,-5.5829544,-1.3293703,-6.9022274
