49,-2.9031756,0.11342918,-7.724877,-4.0313864,-1.2212834,-6.3839626
57,-2.9009347,0.11328608,-7.724946,-4.0408564,-1.2261045,-6.3692694
69,-2.8994393,0.113178924,-7.72514,-4.040242,-1.2201875,-6.3758025
98,-2.8979807,0.113389485,-7.724972,-4.031205,-1.2194295,-6.3865027
132,-2.896734,0.113699794,-7.725038,-4.0387955,-1.2191758,-6.3817635
165,-2.8960204,0.11393668,-7.724879,-4.0513163,-1.2243419,-6.3890076
197,-2.8951404,0.11446544,-7.7239566,-4.036227,-1.2217782,-6.4055214
231,-2.8942263,0.11518626,-7.7239127,-4.056127,-1.2211612,-6.396267
263,-2.8936415,0.11582659,-7.723785,-4.0677757,-1.2220627,-6.387527
305,-2.8933861,0.116570406,-7.722926,-4.0640616,-1.2201263,-6.3914785
328,-2.8928366,0.11697462,-7.722531,-4.0810175,-1.22652,-6.3837104
364,-2.8922966,0.11736738,-7.722165,-4.0894165,-1.2272044,-6.378443
397,-2.8917415,0.1177348,-7.721258,-4.091651,-1.226083,-6.3826036
429,-2.8912113,0.118333936,-7.72101,-4.098628,-1.2235402,-6.3742304
467,-2.8907993,0.11888811,-7.7207294,-4.1023965,-1.221708,-6.3749995
496,-2.890043,0.11961006,-7.720175,-4.117134,-1.2274909,-6.3588114
531,-2.8894575,0.120297134,-7.719855,-4.123608,-1.2259319,-6.352746
565,-2.888988,0.12099807,-7.719569,-4.1282744,-1.2244331,-6.3526983
610,-2.8883882,0.12165549,-7.719163,-4.129464,-1.2219825,-6.3562174
636,-2.8878555,0.12218208,-7.718822,-4.1253486,-1.220943,-6.357189
670,-2.8872821,0.12252889,-7.7184577,-4.122961,-1.2211046,-6.354561
714,-2.8861842,0.122925445,-7.718396,-4.12603,-1.2244251,-6.3500385
736,-2.8853915,0.122797355,-7.717901,-4.119868,-1.2202272,-6.3565893
767,-2.8844025,0.122405745,-7.7172794,-4.12216,-1.224779,-6.3445673
805,-2.8835168,0.122522876,-7.7168746,-4.121073,-1.2264986,-6.343299
840,-2.8824794,0.12192212,-7.7161736,-4.1142197,-1.2286348,-6.349903
866,-2.8812628,0.12155299,-7.7157454,-4.105874,-1.2262259,-6.3550344
912,-2.8796494,0.12227655,-7.7160387,-4.112835,-1.2290258,-6.3432035
936,-2.8790112,0.121767335,-7.715699,-4.103434,-1.2264502,-6.346233
967,-2.878431,0.12118168,-7.715149,-4.091499,-1.2247798,-6.360094
1003,-2.8780217,0.12111791,-7.714668,-4.0951066,-1.2272832,-6.3616896
1039,-2.8774698,0.1208702,-7.714428,-4.09481,-1.2271491,-6.3614583
1066,-2.8769975,0.120708734,-7.7142296,-4.09646,-1.2244843,-6.3665094
1098,-2.8762648,0.12067957,-7.7143974,-4.098684,-1.222999,-6.3681183
1134,-2.8761852,0.120338865,-7.7140517,-4.1002026,-1.224615,-6.3690677
1170,-2.8763137,0.120091155,-7.713608,-4.104579,-1.2255445,-6.37202
1206,-2.8765042,0.12017248,-7.713421,-4.1027107,-1.2223932,-6.376869
1238,-2.877036,0.12028063,-7.7129087,-4.10267,-1.220271,-6.378461
1268,-2.8775134,0.12062369,-7.7122498,-4.1273527,-1.2258317,-6.3611584
1303,-2.8783746,0.120946534,-7.7116117,-4.1350503,-1.2244486,-6.3529243
1336,-2.8791509,0.12106044,-7.7103834,-4.1346283,-1.2219028,-6.3562994
1366,-2.8798704,0.12126748,-7.70896,-4.138993,-1.2191907,-6.351885
1403,-2.8803318,0.12210934,-7.7075357,-4.1485343,-1.2198032,-6.346131
1439,-2.8813026,0.12248102,-7.705723,-4.1581187,-1.2223512,-6.3331404
1467,-2.8825536,0.12288878,-7.7038164,-4.169324,-1.2207094,-6.323933
1502,-2.8842092,0.122408524,-7.7012424,-4.172886,-1.2188139,-6.320822
1538,-2.8856158,0.12279943,-7.6986437,-4.1783295,-1.2170415,-6.311281
1577,-2.8872197,0.123242214,-7.695804,-4.1921797,-1.2242529,-6.291704
1602,-2.8884666,0.12345009,-7.6924195,-4.1914425,-1.2231414,-6.2853928
1634,-2.8903096,0.12386177,-7.6890798,-4.201766,-1.2291698,-6.2627087
1668,-2.892925,0.12407642,-7.6853943,-4.20167,-1.2299876,-6.256512
1702,-2.8961349,0.12388431,-7.680846,-4.1895666,-1.2240648,-6.2591577
1734,-2.8999224,0.123866744,-7.676431,-4.1926236,-1.2232969,-6.252578
1767,-2.9044433,0.12365553,-7.671518,-4.201821,-1.2309206,-6.239261
1799,-2.9093773,0.12328565,-7.6657705,-4.2094393,-1.2349681,-6.2316113
1847,-2.9153187,0.12272638,-7.6601295,-4.21229,-1.2349741,-6.2289658
1866,-2.9219322,0.1217969,-7.6539903,-4.209761,-1.2334971,-6.2311325
1901,-2.9290423,0.119947046,-7.646957,-4.2142487,-1.2338891,-6.228931
1933,-2.9367592,0.117809735,-7.6397,-4.2171884,-1.234314,-6.231732
1966,-2.9450219,0.11516693,-7.6318197,-4.21859,-1.2318866,-6.2346435
1999,-2.954188,0.112441935,-7.623205,-4.2227106,-1.2330987,-6.253318
2032,-2.964024,0.10952811,-7.614315,-4.206927,-1.2309765,-6.2655325
2066,-2.9743268,0.1071375,-7.6052055,-4.209458,-1.2333671,-6.2578216
2097,-2.9865358,0.10431088,-7.5950937,-4.2184973,-1.2345082,-6.249731
2135,-2.998306,0.10312604,-7.585072,-4.2301526,-1.2361465,-6.2265277
2165,-3.0111122,0.10280931,-7.5747304,-4.260316,-1.2440734,-6.1850386
2197,-3.0249803,0.102778465,-7.563619,-4.2904277,-1.2434021,-6.1475983
2234,-3.03958,0.10399147,-7.5522656,-4.319947,-1.2376356,-6.110778
2266,-3.0555184,0.10577068,-7.5400767,-4.3411956,-1.2269331,-6.101078
2301,-3.0722377,0.10782892,-7.527447,-4.342398,-1.2273744,-6.1044655
2335,-3.0881238,0.11109041,-7.515468,-4.3668303,-1.2303252,-6.07953
2378,-3.1034381,0.11415282,-7.503548,-4.402175,-1.2319784,-6.03148
2404,-3.1180725,0.11576168,-7.4915257,-4.415133,-1.2330621,-6.0109386
2435,-3.1323678,0.11648193,-7.478484,-4.4352574,-1.2370175,-5.985784
2467,-3.146155,0.11647156,-7.4656277,-4.4605694,-1.2418247,-5.957695
2515,-3.1593091,0.116957806,-7.4534273,-4.465458,-1.243451,-5.9504166
2543,-3.172356,0.11618354,-7.4407043,-4.4714565,-1.2446377,-5.9481816
2565,-3.1854122,0.11532161,-7.428177,-4.4639063,-1.2450166,-5.957305
2605,-3.199112,0.113044396,-7.4157867,-4.443226,-1.2421854,-5.968028
2638,-3.2105317,0.11272516,-7.40425,-4.434426,-1.2386748,-5.958723
2666,-3.2216184,0.11191707,-7.392129,-4.4443493,-1.2432135,-5.935561
2711,-3.2324145,0.10989905,-7.3787904,-4.437144,-1.2432902,-5.9337206
2737,-3.243334,0.107961394,-7.3651466,-4.4384727,-1.2425618,-5.9310255
2767,-3.2545414,0.10601188,-7.3512907,-4.441342,-1.2388699,-5.924996
2810,-3.2669787,0.10371073,-7.337416,-4.4440336,-1.240377,-5.916593
2835,-3.2784002,0.10158592,-7.3224807,-4.4529724,-1.2321326,-5.906273
2865,-3.2902792,0.09920371,-7.3066688,-4.4662766,-1.2316654,-5.8970547
2901,-3.3018723,0.09729315,-7.290832,-4.4733953,-1.2289732,-5.8926044
2937,-3.314005,0.094694965,-7.2732296,-4.4910326,-1.2243519,-5.883141
2969,-3.3265984,0.09200899,-7.2547297,-4.5010214,-1.2245746,-5.8753133
3007,-3.337381,0.0908899,-7.2350297,-4.519614,-1.2291223,-5.8655243
3033,-3.3491728,0.09006234,-7.2159233,-4.572769,-1.2343818,-5.8066664
3069,-3.360971,0.09007178,-7.1962795,-4.6133904,-1.2324988,-5.7743645
3103,-3.3739207,0.09099255,-7.1764126,-4.6373143,-1.2289436,-5.76019
3136,-3.3878014,0.092441395,-7.1552825,-4.638413,-1.2323424,-5.774967
3178,-3.4011798,0.09525925,-7.1342654,-4.6228876,-1.2315675,-5.7846775
