-1.7193794,-1.7176347
-1.7196265,-1.7165036
-1.7196146,-1.7162567
-1.7263484,-1.717295
-1.7260052,-1.7152611
-1.7278738,-1.7155418
-1.7275329,-1.7162154
-1.7256496,-1.7163658
-1.7248279,-1.7157843
-1.7275625,-1.7171636
-1.7237259,-1.7168726
-1.725449,-1.7163918
-1.7278001,-1.7160487
-1.7286624,-1.7166693
-1.7274412,-1.7157716
-1.7275431,-1.7160068
-1.7269685,-1.7161589
-1.7264267,-1.7167476
-1.7245764,-1.7208331
-1.721744,-1.720225
-1.723706,-1.7248886
-1.7245771,-1.720864
-1.7206516,-1.7181087
-1.717047,-1.7194135
-1.7157091,-1.7153126
-1.716328,-1.7124481
-1.7153628,-1.7164514
-1.7169785,-1.718216
-1.7191771,-1.7175388
-1.7282227,-1.7123321
-1.7240922,-1.7032082
-1.7151163,-1.706033
-1.7144878,-1.7149196
-1.7146804,-1.7070551
-1.7092619,-1.7057941
-1.7083919,-1.714088
-1.7116086,-1.7125139
-1.7117436,-1.7125981
-1.7120188,-1.7133152
-1.7120081,-1.7156174
-1.7119133,-1.7158059
-1.7098331,-1.7114832
-1.7076937,-1.7095206
-1.7075458,-1.7090161
-1.7062974,-1.7139015
-1.708207,-1.7118181
-1.706306,-1.7179778
-1.7056289,-1.7205269
-1.7037501,-1.7171168
-1.7000206,-1.7113255
-1.7013447,-1.7143793
-1.701262,-1.7165802
-1.7028276,-1.7161502
-1.7048869,-1.7135963
-1.7077401,-1.7115225
-1.7120545,-1.7100338
-1.7349494,-1.709708
-1.7538527,-1.7134607
-1.8699152,-1.7215087
-1.9565549,-1.7146661
-2.0044587,-1.7093134
-2.0982044,-1.7086344
-2.3573332,-1.7094424
-2.442574,-1.709377
-2.5162737,-1.7079943
-2.551109,-1.7057078
-2.5326598,-1.7014072
-2.6247473,-1.7005119
-2.7237139,-1.7036576
-2.8265967,-1.7196419
-2.9037907,-1.8151863
-2.9902017,-1.8576672
-3.106393,-1.8740411
-3.1231546,-1.8982148
-3.127468,-1.9616358
-3.184664,-2.0089593
-3.1726396,-2.0292122
-3.1977406,-2.0354133
-3.2554421,-2.0400052
-3.2962248,-2.1226442
-3.451497,-2.1967545
-3.4916527,-2.2046404
-3.556503,-2.262064
-3.636881,-2.3601756
-3.6435394,-2.3621707
-3.6200023,-2.373235
-3.6515186,-2.390944
-3.6564667,-2.370362
-3.6668906,-2.3862338
-3.658874,-2.4536002
-3.6487072,-2.5139637
-3.6325316,-2.514332
-3.6331425,-2.5213819
-3.6125417,-2.5253553
-3.6094892,-2.5368
-3.6067674,-2.5354242
-3.6181808,-2.5556266
-3.6430585,-2.574996
-3.7219098,-2.669194
-3.7373326,-2.699098
-3.7140968,-2.6954331
-3.6784508,-2.6831965
-3.7422087,-2.7639875
-3.7371192,-2.7790134
-3.7394927,-2.8022125
-3.7343829,-2.7679286
-3.7288032,-2.7376838
-3.7317307,-2.7556708
-3.7224352,-2.7790978
-3.7174501,-2.7802882
-3.717762,-2.8202887
-3.722754,-2.8351176
-3.7231069,-2.8362947
-3.7269883,-2.84276
-3.7300668,-2.8537283
-3.7287083,-2.878185
-3.7382002,-2.9084728
-3.7379363,-2.945644
-3.7382321,-2.9292908
-3.7227552,-2.9038584
-3.72073,-2.8921616
-3.696249,-2.8560605
-3.7019358,-2.8683512
-3.7082543,-2.872326
-3.7038288,-2.8929222
-3.716172,-2.9120483
-3.7146177,-2.9423723
-3.7253618,-2.9741197
-3.7377238,-3.0037332
-3.721397,-3.039585
-3.7122736,-3.207565
-3.7154043,-3.2189138
-3.7205448,-3.1939273
-3.7350268,-3.0936604
-3.7408884,-3.0719547
-3.7410235,-3.0703173
-3.7387207,-3.0695343
-3.7189074,-3.0597928
-3.699968,-3.056001
-3.7065277,-3.060504
-3.7142541,-3.0699768
-3.7389488,-3.1219363
-3.735184,-3.160921
-3.7386367,-3.1804025
-3.7304015,-3.2042413
-3.725986,-3.2420843
-3.7250214,-3.2706609
-3.7248693,-3.3080533
-3.7222338,-3.2211256
-3.7257957,-3.2626958
-3.722157,-3.2316895
-3.72078,-3.2605338
-3.721635,-3.2548392
-3.7240345,-3.2616918
-3.7256389,-3.2803962
