-0.06566476,-0.93026364,-1.4204979,-0.06613183,-0.9310462,-1.4165001
-0.064339176,-0.9380023,-1.4177649,-0.064105645,-0.93761104,-1.4197638
-0.06872719,-0.9539928,-1.43447,-0.06719605,-0.93871343,-1.4042224
-0.06725411,-0.9120656,-1.3529121,-0.06853139,-0.9304651,-1.3805004
-0.06974679,-0.92545784,-1.3492856,-0.06986672,-0.9222167,-1.3567785
-0.06914918,-0.9015672,-1.3098167,-0.071202055,-0.9139684,-1.3330567
-0.07445632,-0.91800016,-1.3374083,-0.072537385,-0.90572,-1.3093348
-0.07878202,-0.9237121,-1.3480562,-0.08207772,-0.93455887,-1.3596276
-0.075741276,-0.92675066,-1.3508916,-0.07632392,-0.92542756,-1.347952
-0.07732563,-0.9358015,-1.3535217,-0.07057012,-0.9162963,-1.3362764
-0.066236004,-0.90757245,-1.3275772,-0.06481632,-0.907165,-1.3246008
-0.05476566,-0.8876447,-1.3013355,-0.05906252,-0.8980337,-1.3129252
-0.06910719,-0.8906898,-1.310516,-0.097831056,-1.2083907,-1.7133018
-0.09718591,-1.3122536,-1.8415397,-0.10756127,-1.5203184,-2.1542943
-0.1959384,-2.9567006,-4.1188893,-0.11729148,-1.832246,-2.5952868
-0.11574939,-1.7902625,-2.538481,-0.1270217,-2.1441736,-3.0362792
-0.10847652,-2.2113233,-3.167008,-0.1367519,-2.4561012,-3.4772718
-0.12227557,-2.3801415,-3.4442487,-0.14204225,-2.2608566,-3.250798
-0.17613386,-2.0431142,-2.9175227,-0.14576486,-2.152346,-3.099162
-0.14540279,-1.9974308,-2.8524685,-0.14948747,-2.043835,-2.9475262
-0.14933921,-1.8786886,-2.7571208,-0.15321009,-1.9353242,-2.7958903
-0.15428594,-1.9198,-2.7662704,-0.1569327,-1.8268133,-2.6442544
-0.1790524,-2.02733,-2.9173796,-0.16720358,-2.0713038,-2.961681
-0.12580892,-1.8999923,-2.6908863,-0.1324625,-1.749743,-2.4985757
-0.07797788,-1.2352353,-1.7577708,-0.09772144,-1.428182,-2.0354707
-0.07503295,-1.217662,-1.7280391,-0.062980376,-1.1066211,-1.5723655
-0.030735053,-0.7606907,-1.0832773,-0.028239308,-0.7850603,-1.1092603
-0.021702658,-0.7826456,-1.1064457,-0.014143968,-0.7693157,-1.0968761
-0.013168232,-0.7391813,-1.0326979,-0.0144271925,-0.8831638,-1.2238557
-0.0018612649,-1.1363459,-1.5561981,-0.014710417,-0.99701184,-1.3508352
-0.014234069,-1.2108201,-1.6022841,-0.014993642,-1.1108599,-1.4778148
-0.022585863,-1.1160665,-1.4565504,-0.015276867,-1.224708,-1.6047944
0.0035069995,-0.6848386,-0.8952993,0.011998855,-1.1697252,-1.494731
0.020975893,-1.5980439,-2.0184762,0.02244849,-1.1599646,-1.4561204
0.04576293,-1.3849809,-1.6858724,0.032898124,-1.150204,-1.4175098
0.05600336,-1.2961979,-1.5528328,0.04334776,-1.1404433,-1.3788993
0.038241442,-0.78695834,-0.93506837,0.053797394,-1.1306826,-1.3402888
0.027471669,-0.81653106,-1.036199,NaN,NaN,NaN
0.006413529,-0.4275878,-0.5478959,0.011602426,-0.39217538,-0.49162805
0.0107515985,-0.3523398,-0.4406399,0.007085474,-0.3860636,-0.4898974
0.0053754635,-0.36192998,-0.4561715,0.0025685222,-0.37995183,-0.48816675
0.0021949036,-0.3694055,-0.4731275,-0.00194843,-0.37384006,-0.4864361
-0.011892884,-0.3884961,-0.52299887,-0.006465382,-0.3677283,-0.48470545
-0.007140319,-0.390918,-0.5427352,-0.009980737,-0.39341512,-0.5476356
-0.012894001,-0.40215793,-0.5571066,-0.010830122,-0.367824,-0.50360006
