0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-1.9966295,-1.9462482,-2.0129592,-2.0485518
-1.9754004,-1.9849643,-2.0319855,-2.0361698
-1.9551451,-1.9636333,-1.9029229,-1.8820649
-1.9302543,-1.9412639,-1.8789479,-1.8564314
-1.9378505,-1.960565,-1.8963987,-1.8404912
-1.8848735,-1.8514019,-1.8153406,-1.7699037
-1.8806125,-1.8587642,-1.819146,-1.8060118
-1.8111413,-1.8275834,-1.8068051,-1.781492
-1.7814808,-1.8272305,-1.8121172,-1.7810022
-1.8077022,-1.825558,-1.8144287,-1.7875314
-1.8102193,-1.8310986,-1.8090967,-1.8062755
-1.7409544,-1.7801187,-1.7969984,-1.8152803
-1.7575657,-1.7950553,-1.8064984,-1.8216304
-1.6524754,-1.7869546,-1.770066,-1.8087586
-1.6941326,-1.7842968,-1.752345,-1.7932228
-1.7008053,-1.791844,-1.746817,-1.7962795
-1.6675416,-1.7928655,-1.7481216,-1.7960279
-1.5838599,-1.7833577,-1.7979027,-1.8015264
-1.6260751,-1.7850958,-1.8190833,-1.7903072
-1.6469903,-1.8126502,-1.7908272,-1.770015
-1.7849648,-1.8448663,-1.791182,-1.7793164
-1.7546883,-1.860563,-1.7950975,-1.7997595
-1.7550969,-1.8581283,-1.8318812,-1.8309011
-1.8164432,-1.841866,-1.8476623,-1.8322628
-1.8804206,-1.8301363,-1.8728837,-1.8280085
-1.8799086,-1.8482206,-1.852187,-1.8140602
-1.8616135,-1.8400459,-1.8338561,-1.8135822
-1.8330436,-1.8552934,-1.8359755,-1.8138231
-1.8131388,-1.9016001,-1.8273062,-1.7969909
-1.7986103,-1.9343871,-1.8125895,-1.8000706
-1.8037618,-1.9212186,-1.8115838,-1.796495
-1.8978838,-1.8459474,-1.8046542,-1.8180246
-1.9396054,-1.8071246,-1.8053389,-1.8208613
-1.7347298,-1.6911856,-1.774827,-1.6000912
-1.7739087,-1.6702522,-1.7826846,-1.6562061
-1.460433,-1.4369736,-1.4278015,-1.457202
-1.4150443,-1.410952,-1.4297434,-1.4556537
-1.4195023,-1.4151552,-1.4418766,-1.4606148
-1.4581575,-1.4323645,-1.4334767,-1.4387494
-1.4553914,-1.4308605,-1.4249177,-1.4369256
-1.4365789,-1.4285289,-1.4231699,-1.4342369
-1.4361423,-1.427856,-1.4219185,-1.4347953
-1.434339,-1.4271066,-1.4209725,-1.4329625
-1.4228846,-1.4241914,-1.4209504,-1.4262437
-1.4128996,-1.4230776,-1.4230021,-1.4236453
-1.3911109,-1.4086101,-1.4085258,-1.3925052
-1.3867002,-1.409044,-1.4051782,-1.3928105
-1.387703,-1.4139111,-1.4048915,-1.3946445
-1.3842576,-1.4164342,-1.4061434,-1.3950909
-1.3844743,-1.4175873,-1.4077278,-1.3963883
-1.3873875,-1.4199913,-1.4104881,-1.4006238
-1.3835379,-1.4185445,-1.4107254,-1.400465
-1.3884623,-1.419348,-1.4098065,-1.3995605
-1.3737111,-1.4166309,-1.4034545,-1.3895763
-1.3774853,-1.4151989,-1.3986341,-1.3834455
-1.3789281,-1.4157871,-1.3968259,-1.382916
-1.3791305,-1.4158528,-1.3979619,-1.3826599
-1.3809043,-1.4171394,-1.3998187,-1.3823166
-1.3797845,-1.4120566,-1.395544,-1.3761413
-1.385145,-1.4134239,-1.3950101,-1.3778161
-1.388486,-1.4130305,-1.3933433,-1.3782476
-1.3890216,-1.4122804,-1.3918513,-1.3786331
-1.3910134,-1.411771,-1.3938005,-1.3796116
-1.3957739,-1.4095953,-1.3927338,-1.3816229
-1.4011298,-1.4099742,-1.3932188,-1.3836588
-1.3964814,-1.4104178,-1.3937255,-1.3828142
-1.4010701,-1.4104838,-1.3938891,-1.3842154
-1.4003646,-1.409983,-1.3929001,-1.3829701
-1.3990924,-1.410154,-1.3920875,-1.3812783
-1.3928827,-1.4095162,-1.3909363,-1.3798927
-1.3903084,-1.4096243,-1.3907433,-1.3785483
-1.3900361,-1.4111516,-1.3919371,-1.3775331
-1.3886687,-1.4120929,-1.3921793,-1.3771089
-1.3816923,-1.4123133,-1.3926241,-1.3764417
-1.3782921,-1.4133544,-1.3932339,-1.3772899
-1.3761423,-1.4124925,-1.3926234,-1.3763585
-1.3735871,-1.4108603,-1.3908302,-1.3741807
-1.3701923,-1.4111958,-1.3913739,-1.3754048
-1.3720013,-1.4104401,-1.3917838,-1.3742952
-1.3736806,-1.4106258,-1.3905561,-1.3744231
-1.3794171,-1.4133617,-1.3937513,-1.3770894
-1.3819101,-1.4133899,-1.3932164,-1.3774807
-1.3797841,-1.4132795,-1.3927221,-1.3766853
-1.3813472,-1.4138837,-1.393197,-1.3774742
-1.3979692,-1.398911,-1.3938178,-1.3830296
-1.4014746,-1.3990737,-1.3940159,-1.3816558
-1.4017354,-1.3985777,-1.3935672,-1.3827205
-1.4002929,-1.397877,-1.3935754,-1.3811703
-1.4000787,-1.3976754,-1.3932914,-1.3815433
-1.4012165,-1.3965299,-1.391233,-1.3812611
-1.4002097,-1.3973682,-1.3913897,-1.3805137
-1.4003035,-1.3966056,-1.3910563,-1.3820287
-1.3994772,-1.3956401,-1.3909732,-1.3796419
-1.3997096,-1.3933182,-1.3912897,-1.3811337
-1.3986497,-1.3938935,-1.3900154,-1.3802078
-1.39856,-1.3911872,-1.3892069,-1.3791466
-1.3981901,-1.3892106,-1.3886925,-1.3771712
-1.3980441,-1.3891337,-1.3883903,-1.3753119
-1.3981845,-1.3888513,-1.3881202,-1.3754418
-1.3987304,-1.3888674,-1.3890678,-1.3750215
-1.399994,-1.3873463,-1.3890716,-1.3781652
-1.399135,-1.3884672,-1.3891424,-1.3789781
-1.3972721,-1.3883705,-1.3893824,-1.3787344
-1.3967034,-1.3886184,-1.388879,-1.3786597
-1.3974495,-1.3878037,-1.389287,-1.3783472
-1.3968295,-1.3870207,-1.3897108,-1.379271
-1.3978621,-1.386555,-1.3898566,-1.3803613
-1.3986709,-1.385947,-1.3897299,-1.3814673
-1.3959181,-1.3839686,-1.3891592,-1.3790447
-1.3968852,-1.3828428,-1.3890277,-1.3825334
-1.3951056,-1.3837007,-1.3896382,-1.3772067
-1.3959454,-1.3841742,-1.3896314,-1.3797125
-1.3965234,-1.3859255,-1.3900741,-1.3845603
-1.3964,-1.383965,-1.3883686,-1.379386
-1.3957528,-1.3800293,-1.3871161,-1.379771
-1.3905346,-1.3818529,-1.3876493,-1.3766165
-1.3857067,-1.3862565,-1.3891246,-1.3686957
-1.3833021,-1.388326,-1.3898653,-1.3756819
-1.3673277,-1.3905782,-1.3893832,-1.3680224
-1.3669156,-1.3939904,-1.3983822,-1.3720108
-1.3701885,-1.394119,-1.3926824,-1.3688264
-1.3795226,-1.3929751,-1.3939512,-1.3653669
-1.3842916,-1.3923897,-1.3991212,-1.3649796
-1.3882986,-1.3929363,-1.4060546,-1.3651186
-1.3874187,-1.3916447,-1.408079,-1.3598456
-1.3880883,-1.392634,-1.4088988,-1.3605871
-1.3916773,-1.3967582,-1.4163358,-1.3667077
-1.3918945,-1.3975885,-1.4191978,-1.3658124
-1.3924514,-1.3987596,-1.4198793,-1.3705609
-1.3946145,-1.398939,-1.4170294,-1.374701
-1.3963925,-1.4000791,-1.4135978,-1.3761413
-1.3991671,-1.3992418,-1.4075402,-1.3889071
-1.3992244,-1.3989335,-1.4066715,-1.3890302
-1.4006897,-1.401459,-1.4084897,-1.3874258
-1.4010401,-1.4022022,-1.4086899,-1.3948262
-1.3996578,-1.401114,-1.4070123,-1.3923848
-1.3996643,-1.4010642,-1.406878,-1.3920604
-1.399979,-1.4012461,-1.4070054,-1.3919461
-1.3993081,-1.4012802,-1.4072456,-1.3925514
-1.3996898,-1.4017694,-1.4073417,-1.3929259
-1.3998443,-1.402151,-1.4076478,-1.3936477
-1.3997141,-1.4023386,-1.4078829,-1.3938135
-1.4001311,-1.4026252,-1.4077618,-1.3930415
-1.4009966,-1.402545,-1.4076332,-1.3936455
-1.4013042,-1.4025885,-1.4076287,-1.3925136
-1.4009193,-1.4024246,-1.4073697,-1.3923116
-1.4008671,-1.4017773,-1.4057513,-1.3898318
-1.4018594,-1.4012452,-1.4056289,-1.3898435
-1.4016718,-1.4005197,-1.4065493,-1.3898671
-1.4016399,-1.4007831,-1.4050281,-1.3920152
-1.4018649,-1.401179,-1.4064394,-1.3922749
-1.4022248,-1.4006443,-1.4050994,-1.3902599
-1.4022348,-1.4007161,-1.4071091,-1.3910697
-1.4039674,-1.402709,-1.4088056,-1.3937688
-1.4039698,-1.4027767,-1.4090706,-1.3899915
-1.4048221,-1.4029173,-1.4092568,-1.3896937
-1.4043078,-1.4030311,-1.4083376,-1.390254
-1.4038538,-1.4028,-1.4081359,-1.3925413
-1.4046125,-1.4032462,-1.4096395,-1.3906363
-1.4053112,-1.4037766,-1.4103354,-1.3915555
-1.4054217,-1.403792,-1.4104613,-1.3921989
-1.4061381,-1.4045831,-1.4110876,-1.3916674
-1.4064974,-1.404986,-1.4113957,-1.394229
-1.4060531,-1.4046454,-1.4110141,-1.3933256
-1.4052413,-1.4044482,-1.410333,-1.3929253
-1.4058689,-1.4043063,-1.4102662,-1.3944248
-1.4050598,-1.403669,-1.4096909,-1.3939984
-1.4052569,-1.4037379,-1.4096361,-1.3915915
-1.4046376,-1.4039348,-1.4094644,-1.3935542
-1.406933,-1.4033066,-1.4097999,-1.3893794
-1.4058937,-1.4037085,-1.4100895,-1.3889599
-1.4055957,-1.4001455,-1.4089477,-1.3854563
-1.4049014,-1.4005026,-1.4083492,-1.3867029
-1.4009088,-1.3989581,-1.4067417,-1.3833451
-1.4004772,-1.3983264,-1.404927,-1.3829215
-1.4013923,-1.399402,-1.4071764,-1.3812965
-1.4031223,-1.4006704,-1.4084225,-1.3860778
-1.4041066,-1.4010715,-1.4095675,-1.3812909
-1.4059389,-1.4024601,-1.4109274,-1.3797804
-1.4049939,-1.4014717,-1.4097456,-1.3788961
-1.4052205,-1.4016001,-1.4093491,-1.3797705
-1.4043962,-1.3999717,-1.4084611,-1.3785903
-1.4034848,-1.3932794,-1.4055333,-1.3868467
-1.4046115,-1.3955371,-1.406715,-1.3870666
-1.4039627,-1.3954148,-1.4066973,-1.388748
-1.4042898,-1.393366,-1.4058166,-1.3901953
-1.4061267,-1.3946484,-1.4056643,-1.3853304
-1.4052534,-1.3966908,-1.4048655,-1.3845004
-1.4034407,-1.3934186,-1.4032433,-1.3838553
-1.4002119,-1.3914728,-1.402317,-1.3789872
-1.4002168,-1.3926929,-1.401215,-1.3803041
-1.3995799,-1.3936031,-1.402341,-1.382108
-1.3995227,-1.3929771,-1.4024988,-1.3821247
-1.4028435,-1.3954966,-1.4028732,-1.3816969
-1.4018724,-1.3933356,-1.4008008,-1.3751649
-1.4011097,-1.3936075,-1.3991412,-1.3772255
-1.401346,-1.3951616,-1.3973342,-1.374577
-1.4039792,-1.3972722,-1.397175,-1.3726417
-1.4072986,-1.4017688,-1.397079,-1.3825798
-1.4059163,-1.4026161,-1.3975991,-1.3837814
-1.4012667,-1.4078728,-1.3981038,-1.3948635
-1.4075537,-1.4114252,-1.3951098,-1.3911291
-1.4026967,-1.4091469,-1.3942713,-1.3831177
-1.40768,-1.4091597,-1.3945413,-1.3854578
-1.4060321,-1.4101853,-1.3946441,-1.387
-1.4076161,-1.4020433,-1.3977985,-1.3903997
-1.4081367,-1.4005175,-1.3992091,-1.3955281
-1.4096179,-1.4009308,-1.4001278,-1.3968934
-1.4083982,-1.4016068,-1.3987092,-1.3943977
-1.4080204,-1.402893,-1.3948302,-1.3884557
-1.407719,-1.4034109,-1.3961486,-1.3830947
-1.408111,-1.4044329,-1.3970789,-1.3878915
-1.4071686,-1.405426,-1.3978102,-1.3901721
-1.4049118,-1.4051977,-1.3978225,-1.3892543
-1.4047257,-1.4044616,-1.3971741,-1.3889178
-1.4042609,-1.4036418,-1.395608,-1.3895378
-1.4041451,-1.4029907,-1.3951671,-1.3890543
-1.4046307,-1.4026449,-1.3949659,-1.3873576
-1.4075325,-1.3939295,-1.3950384,-1.3884633
-1.4103038,-1.3970948,-1.3974396,-1.3880218
-1.4102156,-1.4013871,-1.3970926,-1.3927064
-1.4106995,-1.4011586,-1.39896,-1.3994431
-1.4111207,-1.39946,-1.4030089,-1.4005682
-1.409312,-1.3999398,-1.4090791,-1.4093413
-1.4116242,-1.4032474,-1.4096298,-1.411415
-1.4101259,-1.4047979,-1.4072015,-1.4095027
-1.41077,-1.4030972,-1.4043318,-1.4023478
-1.4106767,-1.3994348,-1.4007405,-1.393728
-1.4148208,-1.3996924,-1.401482,-1.393729
-1.4007828,-1.4019678,-1.4026644,-1.3983175
-1.4030657,-1.4014498,-1.4016784,-1.3960327
-1.40191,-1.4032806,-1.4010433,-1.3873965
-1.3970634,-1.4031696,-1.401329,-1.3912662
-1.3975618,-1.4028912,-1.4046892,-1.4087371
-1.404023,-1.4033899,-1.4085377,-1.414255
-1.4050868,-1.3983175,-1.4032351,-1.3961775
-1.4050558,-1.3973587,-1.3956606,-1.3976197
-1.4022473,-1.397178,-1.3946059,-1.3974112
-1.3991168,-1.3945701,-1.3925456,-1.390794
-1.4042051,-1.4015,-1.3951356,-1.3818946
-1.4044589,-1.4010255,-1.3974084,-1.3891991
-1.4046859,-1.4014407,-1.3997629,-1.3885183
-1.4058204,-1.4026953,-1.3987036,-1.3918145
-1.4065307,-1.4031448,-1.4040678,-1.385351
-1.4075176,-1.4025953,-1.4023584,-1.3903842
-1.410115,-1.4038234,-1.404834,-1.3950443
-1.4112414,-1.4050086,-1.4045918,-1.395647
-1.4105352,-1.4049022,-1.402792,-1.3975158
-1.4088821,-1.4051603,-1.3999043,-1.3942273
-1.4094441,-1.4064502,-1.3993938,-1.3952281
-1.4122236,-1.4073292,-1.4015304,-1.3949735
-1.4131786,-1.4084096,-1.4042617,-1.4006302
-1.4132733,-1.4048501,-1.4064736,-1.4022223
-1.4140066,-1.4039878,-1.4083567,-1.4026171
-1.4118378,-1.4023384,-1.4065908,-1.4010749
-1.4096632,-1.4037138,-1.406008,-1.3987104
-1.4112638,-1.4032669,-1.4051944,-1.4000472
-1.4118992,-1.4039086,-1.4047552,-1.4000481
-1.4115614,-1.4040353,-1.4016896,-1.3975042
-1.4104617,-1.4047726,-1.4023741,-1.3967708
-1.4089111,-1.4054683,-1.4027305,-1.3980465
-1.4087778,-1.4015238,-1.4017378,-1.3955826
-1.4118134,-1.4025991,-1.4030914,-1.3986622
-1.4101695,-1.4031211,-1.4057152,-1.4004142
-1.4121834,-1.4049212,-1.4081765,-1.3929455
-1.4120611,-1.4032813,-1.4083358,-1.3950311
-1.414463,-1.4062027,-1.4100891,-1.3958166
-1.4125966,-1.4084481,-1.409694,-1.3974664
-1.4129595,-1.4096134,-1.4103357,-1.3981891
-1.4119418,-1.406639,-1.4093025,-1.3973849
-1.4088393,-1.4029022,-1.4073788,-1.3918787
-1.4087396,-1.4012461,-1.4065683,-1.3931003
-1.4094692,-1.4024291,-1.4070195,-1.3930779
-1.4064585,-1.4027721,-1.4061775,-1.3935304
-1.408026,-1.4029905,-1.4054259,-1.39296
-1.4079158,-1.4015654,-1.4047841,-1.3922703
-1.4052246,-1.4013675,-1.4044214,-1.3919152
-1.4061403,-1.3988062,-1.4046828,-1.3905051
-1.4055876,-1.3979055,-1.4044951,-1.389766
