-0.2759781,0.5289993,-0.778285,1.3552065,0.34897834
0.4788742,-1.0845795,-1.8255558,1.3552065,0.34897834
0.27368927,0.6040878,-0.5875683,1.3552065,0.34897834
5.993675,-4.555542,-2.029873,1.3552065,0.34897834
-0.8978882,1.7645111,4.963623,2.9905984,-0.93997264
2.0466309,-3.8916588,-2.722046,2.9905984,-0.93997264
0.603302,3.371704,1.010315,2.9905984,-0.93997264
-5.858139,-0.8662338,9.144226,2.9905984,-0.93997264
0.16319275,-0.92694855,-0.12783813,0.60878134,0.96373147
0.5935974,1.3315086,-0.82595825,0.60878134,0.96373147
-16.616196,2.7846527,33.39679,0.60878134,0.96373147
10.367432,-3.7310905,-22.395172,0.60878134,0.96373147
-8.934235,-1.3051338,22.316742,4.001792,0.9996646
10.420578,0.21971893,-26.325775,4.001792,0.9996646
3.6355743,-0.9935837,-6.9542236,4.001792,0.9996646
-0.7351074,-2.1701508,-0.50531006,4.001792,0.9996646
1.2654572,0.26097107,-1.0913696,0.9091838,0.8787033
0.28346252,-0.5093384,-0.047790527,0.9091838,0.8787033
-0.39990234,-0.9382782,0.8273926,0.9091838,0.8787033
1.1338501,0.89697266,-2.6085815,0.9091838,0.8787033
10.2148285,-2.070259,-23.673279,2.165089,0.34139377
4.6276245,0.9724884,0.07318115,2.165089,0.34139377
-51.69542,12.500496,112.71924,2.165089,0.34139377
-0.30307007,-0.63442993,0.14743042,2.165089,0.34139377
1.489212,-0.23414993,-3.0655823,5.2198296,0.99761385
3.2200775,-1.2196236,-6.2515564,5.2198296,0.99761385
-0.13876343,-0.056869507,0.003753662,5.2198296,0.99761385
9.34288,-2.3700905,-20.210358,5.2198296,0.99761385
-2.9448547,1.6002655,6.3029785,5.2482805,0.9978272
4.261612,-0.7358055,-9.898468,5.2482805,0.9978272
0.46966553,-0.55490875,0.5286865,5.2482805,0.9978272
5.302475,-1.1428223,-11.678314,5.2482805,0.9978272
-0.2836151,0.1789856,0.22705078,4.7768354,-0.998801
-2.1098022,1.709034,6.3153076,4.7768354,-0.998801
-1.2020264,0.2641678,2.6459656,4.7768354,-0.998801
-2.2572784,0.36808014,9.039825,4.7768354,-0.998801
4.1141357,-2.5389252,-4.8009644,8.283896,-0.9981767
-2.8631744,-1.3156662,9.954498,8.283896,-0.9981767
-2.8265991,-0.25584412,5.605652,8.283896,-0.9981767
-7.6464844,3.9561005,14.173401,8.283896,-0.9981767
13.462265,-3.5125923,-41.419983,7.0739884,-0.9942591
-3.2089233,1.0808716,5.643219,7.0739884,-0.9942591
-8.678314,-3.3005524,31.32315,7.0739884,-0.9942591
-3.6075592,0.9880066,6.7543945,7.0739884,-0.9942591
-0.98599243,-1.9947205,-0.8918152,0.52353746,-0.32800758
-0.5325012,0.09542847,0.8309326,0.52353746,-0.32800758
-0.5128021,0.019729614,3.408905,0.52353746,-0.32800758
3.526474,0.42652512,-9.14563,0.52353746,-0.32800758
-1.9893494,-0.4718399,11.956116,4.7867136,-0.9940502
2.342575,1.2781067,-9.005676,4.7867136,-0.9940502
-1.4799805,1.9662399,5.286255,4.7867136,-0.9940502
-1.2272186,2.093872,3.8964233,4.7867136,-0.9940502
-0.49510193,0.71791077,1.7735596,2.5479088,0.9942656
0.14868164,3.2515335,-0.40112305,2.5479088,0.9942656
2.3218079,-0.9688606,-4.055786,2.5479088,0.9942656
27.512573,-8.247463,-63.34381,2.5479088,0.9942656
15.760162,-4.423485,-36.49707,0.8940342,-0.104160696
-4.063751,11.2593,20.26715,0.8940342,-0.104160696
2.354126,-5.475456,-5.1342163,0.8940342,-0.104160696
-5.559021,-2.8431778,4.6104126,0.8940342,-0.104160696
5.100235,0.4868698,-10.877808,3.371874,0.94380623
-7.607086,6.5532684,6.477478,3.371874,0.94380623
2.7009888,0.24036407,1.2190552,3.371874,0.94380623
1.8397522,0.007408142,-6.205017,3.371874,0.94380623
4.9509277,-0.92292786,3.2994385,5.613902,0.99695903
2.2420654,0.33953857,-5.243042,5.613902,0.99695903
1.3456726,-7.4880257,-5.396118,5.613902,0.99695903
-2.5417786,-3.370552,-5.5599365,5.613902,0.99695903
-25.163132,6.4483185,55.256958,31.141626,-0.9989853
-1.5769043,-0.4885254,1.1306152,31.141626,-0.9989853
-24.873901,7.358116,61.645172,31.141626,-0.9989853
