4.276779,2.968521,-6.253601,0.0,0.0,0.0
69.94495,-30.208687,-166.47357,0.0,0.0,0.0
-28.281998,5.0754547,100.99634,45.921616,-0.9969946,817.52295
5.5231323,-7.4985733,-11.0876465,45.921616,-0.9969946,817.52295
-21.783066,25.704056,129.98419,45.921616,-0.9969946,817.52295
3.0878906,-3.633232,-11.075989,45.921616,-0.9969946,817.52295
11.790451,-10.118858,-53.07776,0.9737043,-0.35494006,649.50885
-11.823151,8.540916,54.807922,0.9737043,-0.35494006,649.50885
6.3874817,-4.9001465,-16.43042,0.9737043,-0.35494006,649.50885
-4.867264,6.4871826,17.647522,0.9737043,-0.35494006,649.50885
-4.25148,2.3706512,13.587036,6.5911965,0.9998998,583.50385
1.8901672,1.8262177,-1.727356,6.5911965,0.9998998,583.50385
2.5067596,5.886589,-10.700134,6.5911965,0.9998998,583.50385
3.804535,7.074196,-30.190857,6.5911965,0.9998998,583.50385
1.4582367,7.383003,-6.0637207,23.36097,-0.999863,642.6489
-31.941376,17.692825,114.34967,23.36097,-0.999863,642.6489
-15.220276,-4.9086723,50.71286,23.36097,-0.999863,642.6489
6.311249,-8.504623,-11.536407,23.36097,-0.999863,642.6489
4.1951447,-0.09577942,-14.699707,1.8920739,0.8393152,498.32272
1.2112427,1.9966431,0.1765747,1.8920739,0.8393152,498.32272
-10.818451,3.4116135,17.400269,1.8920739,0.8393152,498.32272
1.8124847,-1.0049286,-2.4518433,1.8920739,0.8393152,498.32272
-4.542923,0.7532692,4.5925903,8.183365,-0.9554933,519.31836
-14.189362,2.3250961,23.818207,8.183365,-0.9554933,519.31836
1.7116241,1.2452126,-3.120514,8.183365,-0.9554933,519.31836
-5.4077454,-0.6555214,8.401794,8.183365,-0.9554933,519.31836
0.78326416,-2.1195488,-2.4421387,1.1666864,-0.7363159,488.74048
15.858734,-0.55192184,-25.695374,1.1666864,-0.7363159,488.74048
-12.671997,1.2616272,22.182098,1.1666864,-0.7363159,488.74048
-2.8504944,-0.38238525,3.524353,1.1666864,-0.7363159,488.74048
-9.279068,2.5524254,15.839996,7.591254,-0.99736786,497.77374
13.098541,-3.2178993,-19.205658,7.591254,-0.99736786,497.77374
-1.978241,1.9756355,-0.5397644,7.591254,-0.99736786,497.77374
-2.164154,-2.248829,15.14624,7.591254,-0.99736786,497.77374
0.16296387,-0.9328232,-0.4796753,2.3263779,-0.65332973,521.41833
6.8940887,0.2790146,-15.866638,2.3263779,-0.65332973,521.41833
-23.625229,8.404598,43.880066,2.3263779,-0.65332973,521.41833
-4.54068,1.2173843,2.055664,2.3263779,-0.65332973,521.41833
-5.6829224,-0.58202744,0.03552246,3.2485921,0.32109278,509.47275
-3.621872,-0.44480896,5.0410767,3.2485921,0.32109278,509.47275
0.74009705,-2.8249283,-4.0235596,3.2485921,0.32109278,509.47275
-1.5073547,-0.10182953,-4.2150574,3.2485921,0.32109278,509.47275
-3.657364,-0.017974854,0.75775146,7.6869564,-0.9899966,514.5884
4.3959503,0.5141258,-18.21112,7.6869564,-0.9899966,514.5884
