53,-6.8196454,3.9743006,6.058052,-4.887728,2.6462736,6.027687
61,-6.818152,3.973554,6.0578365,-4.8900013,2.6499312,6.0401516
77,-6.816419,3.9736814,6.058341,-4.8955936,2.6493125,6.0381846
107,-6.81497,3.9741387,6.0588045,-4.8976264,2.6512234,6.046259
143,-6.812756,3.9736364,6.059296,-4.895511,2.6526475,6.062987
177,-6.810372,3.973851,6.059732,-4.891064,2.6526375,6.069584
209,-6.8076634,3.9740708,6.0600953,-4.887028,2.6515846,6.0762205
242,-6.804275,3.9732826,6.060286,-4.881998,2.6532798,6.0878344
273,-6.8003197,3.9732568,6.0606256,-4.874959,2.6530275,6.0936313
309,-6.795567,3.9730213,6.0611935,-4.8796806,2.6521573,6.1015134
347,-6.789411,3.971584,6.0622454,-4.8776836,2.652546,6.1060557
379,-6.7833295,3.9711702,6.063162,-4.878528,2.652443,6.105327
407,-6.776488,3.9707284,6.0640492,-4.867897,2.6534472,6.108253
445,-6.76776,3.9695036,6.064755,-4.8593636,2.6537468,6.107868
476,-6.7588506,3.968783,6.0661077,-4.846328,2.6543264,6.107547
508,-6.749138,3.9679635,6.06764,-4.8239603,2.6523182,6.1113467
550,-6.737868,3.9661946,6.0702605,-4.815072,2.652628,6.11032
581,-6.726161,3.9652352,6.072681,-4.8019443,2.6522386,6.1093683
613,-6.713611,3.9643562,6.0756083,-4.781884,2.6517267,6.1095557
648,-6.6980863,3.9627502,6.078682,-4.761774,2.6516414,6.11197
680,-6.6837215,3.9626677,6.08229,-4.7163134,2.6487586,6.111389
711,-6.668655,3.9634044,6.086349,-4.661825,2.6466155,6.108563
749,-6.649875,3.9636428,6.0910416,-4.630476,2.6471162,6.103001
780,-6.632488,3.9656756,6.0957646,-4.580137,2.645297,6.1030035
811,-6.614536,3.9686763,6.101115,-4.520993,2.6446805,6.1221824
847,-6.5960956,3.9720626,6.106935,-4.4801397,2.6437576,6.125879
890,-6.5777197,3.9761856,6.1123424,-4.4519567,2.64255,6.129651
911,-6.5593596,3.9806125,6.1174216,-4.4187965,2.6449897,6.135342
945,-6.5402393,3.9832478,6.1208506,-4.3746305,2.6494853,6.139285
987,-6.522312,3.9867463,6.125637,-4.32269,2.6541479,6.13699
1012,-6.504712,3.989179,6.1297708,-4.2611976,2.6567986,6.1449604
1044,-6.485311,3.9902115,6.13488,-4.2369494,2.6602259,6.1489677
1080,-6.466492,3.9899127,6.138801,-4.2564297,2.657589,6.1546617
1112,-6.447901,3.9889498,6.1421037,-4.2856474,2.655151,6.158371
1146,-6.4283338,3.9870055,6.1470795,-4.311558,2.654346,6.162741
1178,-6.4106174,3.9856794,6.1496167,-4.3146048,2.6540542,6.163518
1210,-6.39339,3.9843574,6.1512794,-4.309191,2.6552896,6.169033
1251,-6.3752303,3.984106,6.1508503,-4.2978435,2.6543067,6.1746325
1277,-6.3573465,3.9827812,6.1515493,-4.282302,2.6572385,6.1796
1309,-6.3391724,3.9815602,6.151905,-4.262048,2.6589353,6.1874304
1348,-6.3229666,3.9828663,6.1526713,-4.2277856,2.6558251,6.1943765
1392,-6.3037896,3.9818094,6.1521115,-4.1896777,2.653443,6.20218
1411,-6.284027,3.980572,6.150632,-4.1538763,2.6535568,6.2135186
1442,-6.2624345,3.9749508,6.1473703,-4.1271505,2.657682,6.2198863
1480,-6.2416286,3.9736948,6.144269,-4.0938272,2.6558425,6.223522
1510,-6.220592,3.9730911,6.140574,-4.07033,2.655786,6.2243195
1546,-6.1993694,3.9726992,6.1357727,-4.000452,2.656026,6.222619
1578,-6.1773815,3.9736836,6.131872,-3.977246,2.6552706,6.2162375
1626,-6.1543374,3.9749417,6.1271286,-4.017047,2.655638,6.205909
1644,-6.1315923,3.976853,6.1217804,-4.0629673,2.6601405,6.196149
1690,-6.1109905,3.9794395,6.1175303,-4.0112467,2.661769,6.1799726
1713,-6.0914693,3.9819152,6.1129446,-3.9046984,2.6610098,6.16564
1742,-6.070413,3.982945,6.109763,-3.8486695,2.6574764,6.153537
1779,-6.049769,3.983146,6.1077538,-3.8789423,2.666288,6.1400747
1809,-6.0295086,3.982455,6.105496,-3.928177,2.6659503,6.132504
1845,-6.0089054,3.9820323,6.1025105,-3.9589624,2.6647196,6.1359153
1887,-5.9897304,3.9810164,6.10048,-3.9469266,2.666453,6.133263
1912,-5.970784,3.979768,6.099889,-3.8944612,2.670454,6.1215787
1948,-5.950838,3.9784107,6.1003637,-3.8557596,2.6552825,6.151535
1980,-5.9295034,3.9753041,6.1020427,-3.9140859,2.6677284,6.139476
2011,-5.9075503,3.9718628,6.10439,-3.9313903,2.6638284,6.1373835
2043,-5.886941,3.9705615,6.1074376,-3.9156415,2.6705887,6.119043
2084,-5.8651767,3.96811,6.110171,-3.8475225,2.6701589,6.1214304
2111,-5.84353,3.9663866,6.112509,-3.814427,2.6701884,6.1223626
2150,-5.8215327,3.9672837,6.1145935,-3.6841755,2.682736,6.129356
2190,-5.799595,3.967249,6.117747,-3.595425,2.690507,6.1149216
2215,-5.7785487,3.9684489,6.1215186,-3.4358501,2.6571782,6.0976534
2242,-5.756101,3.9705079,6.1262617,-2.797875,2.4688473,6.0847263
2278,-5.7332087,3.9732747,6.130869,0.20396233,1.1450305,6.0321183
2315,-5.7083926,3.9764822,6.135875,0.18640947,1.1736312,6.0122004
2346,-5.681827,3.9801474,6.1400056,-2.5360854,2.3900113,6.0548534
2378,-5.6582413,3.984329,6.1439257,0.53595924,0.709219,5.990321
2410,-5.6361694,3.9879587,6.1474843,0.57118845,0.7179215,5.917017
2444,-5.611032,3.987361,6.1492763,0.35385275,1.0565372,5.9688253
2479,-5.5902576,3.9884365,6.151298,0.34825563,1.1002433,5.9813423
2512,-5.5685005,3.9876697,6.1534033,0.19861507,1.1933079,5.9966826
2546,-5.5428076,3.983244,6.1554146,0.598938,0.72815704,5.923535
2581,-5.521381,3.9807577,6.1569405,0.59315443,0.7215042,5.9765396
2612,-5.499864,3.9775555,6.1575603,0.62212753,0.71907616,5.9435897
2650,-5.4806323,3.9735935,6.155839,0.55789423,0.71728754,5.911338
2677,-5.4590054,3.9698796,6.1549296,0.41224337,0.7207651,5.955365
2711,-5.436998,3.9659157,6.1541085,-0.06997967,0.8762958,5.9428887
2749,-5.4116006,3.961676,6.1534443,-0.30290937,0.9448669,6.0066733
2780,-5.3897204,3.9585016,6.152269,-0.72875357,1.172545,6.012919
2814,-5.3671346,3.9554749,6.1510296,-0.21953201,0.92891693,6.052715
2844,-5.3434386,3.9518197,6.148674,-0.24282932,0.93672156,6.051197
2878,-5.3201404,3.9496968,6.146508,-0.23432589,0.9678829,6.076091
2913,-5.2961974,3.9479997,6.144061,0.29252195,0.72977567,6.0585303
2948,-5.2746415,3.9477472,6.140289,0.35577965,0.71914816,6.0815477
2980,-5.250966,3.9483664,6.136781,0.47366762,0.7193022,6.0455117
3013,-5.226593,3.9493287,6.133159,0.44154644,0.72061634,6.0459356
3047,-5.205156,3.9505572,6.1282525,0.21868467,0.75029063,6.0406523
3078,-5.182549,3.9523063,6.1237655,-0.45991278,1.018295,6.043067
3111,-5.1615133,3.9544044,6.1189666,0.2575612,0.7479379,6.035725
3146,-5.143411,3.9595685,6.1160903,0.32638025,0.71438813,6.034239
3180,-5.122599,3.9604578,6.113329,0.34351158,0.71762514,6.0568867
3214,-5.1023974,3.9607124,6.1115804,0.22882843,0.7409866,6.0028806
3248,-5.0845222,3.961549,6.110048,0.102609634,0.7623925,6.027117
3282,-5.065364,3.9607868,6.1078377,0.18849993,0.75038743,6.0025806
3312,-5.0455832,3.9592347,6.106119,0.12445879,0.7861934,6.0096083
3345,-5.0220494,3.957329,6.1047683,-0.010785103,0.8104949,5.960895
3379,-5.000568,3.9546938,6.1046925,-0.24535608,0.9071002,5.977048
3411,-4.9787574,3.9518232,6.10516,-0.46157122,1.0011592,5.9446154
3444,-4.954328,3.9490058,6.1033397,-0.60786295,1.0652325,5.938255
3486,-4.9315906,3.9461038,6.10301,-0.37877083,0.9585016,5.8984184
3514,-4.9086423,3.9440923,6.1029415,0.17340374,0.7394552,5.8365464
3544,-4.8836617,3.9435008,6.102852,0.34904337,0.7125828,5.8237658
3580,-4.8580194,3.9426997,6.1041694,0.36591244,0.7133734,5.7942553
3619,-4.8323827,3.9428976,6.106124,0.45741606,0.70861864,5.746451
3643,-4.8075485,3.9442942,6.1086626,0.54844904,0.7106359,5.701232
3678,-4.7815256,3.946235,6.110515,0.697247,0.7131977,5.6552815
3710,-4.753963,3.9485538,6.1115837,0.7191138,0.71241117,5.630895
3745,-4.7233605,3.9506183,6.1112514,0.5439186,0.71306944,5.638374
3780,-4.695857,3.9541252,6.1132402,0.3999462,0.7093408,5.534566
3809,-4.6714425,3.9583223,6.1143084,0.53802586,0.7096174,5.5012197
3844,-4.6435084,3.9580834,6.1150265,0.7326479,0.7122302,5.5335326
3877,-4.6196814,3.9600554,6.115969,0.7530341,0.7158742,5.500242
3910,-4.5958138,3.961052,6.1168523,0.7394142,0.72016954,5.4797354
3949,-4.56911,3.9599087,6.1165247,0.72522974,0.71839166,5.50762
3977,-4.5449743,3.958998,6.1175637,0.63000584,0.7178173,5.5078034
4012,-4.5221667,3.9578903,6.1174927,0.6263504,0.7140105,5.5233774
4043,-4.5029383,3.9597049,6.117009,0.6676197,0.7163806,5.5122075
4078,-4.4802985,3.957707,6.116459,0.6769881,0.71576524,5.5221457
4112,-4.4575763,3.955555,6.115526,0.68821955,0.71462727,5.507737
4144,-4.4347115,3.9551294,6.1151366,0.67671585,0.7167387,5.540548
4182,-4.4107127,3.9526296,6.1135864,0.72608805,0.7161243,5.5455456
4209,-4.3867216,3.9505584,6.111856,0.6644316,0.7174585,5.5685472
4250,-4.360125,3.9484742,6.1093063,0.7144017,0.7130046,5.59018
4278,-4.3347774,3.9469721,6.106697,0.7627778,0.7111523,5.643105
4309,-4.3091416,3.946238,6.1034174,0.69010544,0.70860004,5.670292
4353,-4.279871,3.9443944,6.101336,0.62687063,0.71538496,5.7404103
4376,-4.254134,3.9454598,6.097072,0.53004646,0.71437716,5.747328
4414,-4.230017,3.9479756,6.092116,0.5405593,0.7142098,5.7455444
4444,-4.2087097,3.9523592,6.086249,0.6410551,0.71041965,5.7514634
4480,-4.186158,3.9561436,6.083125,0.87657166,0.71694565,5.7688446
4513,-4.162914,3.9591453,6.081788,0.9331322,0.71005297,5.7441134
4547,-4.1368027,3.9601538,6.082639,0.8540411,0.7117975,5.7575846
4578,-4.113723,3.961403,6.0828114,0.818779,0.7154827,5.765813
4611,-4.091723,3.9624119,6.083004,0.82424784,0.7073846,5.7756376
4643,-4.070473,3.9633443,6.082926,0.76711893,0.7137861,5.7307253
4682,-4.0468245,3.9632034,6.0817175,0.9233451,0.7163427,5.7276673
4716,-4.0236187,3.9622867,6.083688,0.83901215,0.7206681,5.75985
4741,-4.0051756,3.9621162,6.087548,0.8501811,0.71946454,5.7272305
4785,-3.9805682,3.9598858,6.0904856,0.89096427,0.7122307,5.7284193
