-0.98985785,-0.99856776
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-0.98957175,-0.99744695
-0.9894407,-0.9977021
-0.98640186,-0.9962382
-0.98625404,-0.9984486
-0.99058956,-1.0013952
-0.99221396,-1.0053928
-0.9955509,-1.0087197
-0.99364465,-1.0063083
-0.9896555,-1.0023266
-0.98701584,-0.99876046
-0.9857537,-0.997469
-0.99041367,-1.00249
-0.9880668,-1.0008222
-0.98956496,-1.0030394
-0.98971665,-1.0036548
-0.9888545,-1.0017654
-0.9849256,-1.0022697
-0.98473036,-1.0033865
-0.9966328,-1.0110052
-1.0014789,-1.0127933
-0.9994229,-1.0152162
-0.99838233,-1.0113254
-1.0019685,-1.0134388
-0.9960887,-1.0067325
-0.99190176,-0.99779415
-0.9836577,-0.99873173
-0.97210205,-0.9943712
-0.9709186,-0.98886305
-0.9714583,-0.9864346
-0.9757019,-0.9966525
-0.98475933,-1.0029721
-0.9820843,-1.0118316
-0.9631139,-1.0036587
-0.9536729,-1.0043061
-0.953478,-1.0123612
-0.96721536,-1.012003
-0.9700817,-1.016036
-0.9694947,-1.0181293
-0.9741347,-1.0155592
-0.993525,-1.0056973
-0.9969186,-1.0168381
-0.9863857,-1.0052423
-0.9549084,-0.99903214
-1.762377,-0.9839922
-1.7187874,-0.98209834
-1.796648,-0.97322
0.00,0.00
-2.3408012,-0.96353877
-2.3970413,-0.9646956
-2.2983787,-0.95726204
-2.3170857,-0.95215285
-2.7397175,-0.9409559
-2.8042276,-0.9461614
-2.8151848,-1.067121
-2.8403213,-1.0904162
-2.8741875,-1.1111428
-2.9184122,-1.1512488
-2.9991932,-1.2579541
-3.0433013,-1.2910448
-3.043491,-1.3036467
-3.0252187,-1.3260633
-3.1003497,-1.4154375
-3.1780455,-1.4656184
-3.1671727,-1.4796488
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-3.1359642,-1.9500884
-3.0942454,-2.0333633
-3.1289861,-2.0191267
-3.118542,-1.9942089
-3.078881,-2.0601883
-2.885593,-2.1752338
-2.9055657,-2.272709
-2.8602667,-2.3733892
-2.9067497,-2.3584666
-2.8694196,-2.2730563
-2.9069042,-2.2737417
-3.0020115,-2.283664
-2.96326,-2.311989
-0.78356874,-0.79176676
-0.78536767,-0.7923252
-0.78996205,-0.7938386
-0.7851187,-0.79540575
-0.78308624,-0.79069
-0.78581595,-0.7917342
-0.78737617,-0.78978145
-0.78858113,-0.78569055
-0.78584033,-0.7829277
-0.78017807,-0.7872133
-0.7740699,-0.7872541
-0.77097964,-0.7826059
-0.76634914,-0.7720898
-0.76422286,-0.76490474
-0.7606142,-0.76807994
-0.7576349,-0.77249146
-0.75755143,-0.7664012
-0.75786024,-0.77588445
-0.7616247,-0.78604925
-0.7636701,-0.7789476
-0.76816964,-0.7762232
-0.76456,-0.7688639
-0.7667546,-0.7661381
-0.76382077,-0.7628068
-0.7572411,-0.76343554
-0.7573701,-0.76249695
-0.75120175,-0.764495
-0.75556666,-0.7631896
-0.7508155,-0.7631507
-0.75918674,-0.7747865
-0.7590229,-0.7674982
-0.7640987,-0.7751246
-0.7574389,-0.77508664
-0.7648375,-0.7790786
-0.78299135,-0.7869032
-0.7813516,-0.7912162
-0.78908163,-0.79095143
-0.77155286,-0.7873246
-1.241638,-0.7881172
-1.4704287,-0.7893414
-1.4276037,-0.788715
-1.4122388,-0.78618264
-1.5716841,-0.7831396
-1.8305826,-0.7841828
-2.2100153,-0.7730767
-2.274455,-0.77028894
-2.1678767,-0.77347624
-2.361515,-0.77649814
-2.3116508,-0.77925456
-2.4422154,-0.77943647
-2.7025778,-0.83618563
-2.7132325,-0.9066306
-2.688462,-0.9288291
-2.775552,-0.93633735
-2.8545494,-1.0078148
-2.8202572,-1.0824451
-2.8002613,-1.0934869
-2.8167777,-1.119985
-2.8074691,-1.200674
-2.850834,-1.2577654
-2.9736264,-1.326277
-3.0488195,-1.4002357
-3.0143077,-1.4154625
-2.964307,-1.4200155
-2.9194613,-1.4149168
-2.9828234,-1.4350145
-2.9850287,-1.5464804
-2.9883847,-1.6372252
-2.9634676,-1.696375
-2.951114,-1.7661469
-2.9164124,-1.7076783
-2.892621,-1.7046624
-2.8848758,-1.7248147
-2.9121232,-1.7724892
-2.8914373,-1.7610977
-2.8846483,-1.7537225
-2.9012036,-1.775675
